retrieval_gt,qid,query,generation_gt
[['88357879-a1db-495a-a981-cee09736934b']],17517c79-4b14-4007-9123-cfefed192b0d,신한생명 628 상품의 특약 중에서 급여6대질병진단검사지원특약의 형태는 무엇인가요?,['무배당이며 갱신형입니다.']
[['9f331ee3-ebeb-436a-9ee1-0965225a89eb']],db75f2c4-3ca1-48a6-8340-1f399b9bf07f,비침습방광암 보험금 지급기간 중 피보험자가 사망한 경우에는 어떻게 되나요?,['산출방법서에 따라 회사가 적립한 사망당시의 계약자적립액을 계약자에게 지급합니다.']
[['5d768142-cdce-48fb-b70f-bc8877a02e1f']],9b0656c9-3270-4bcc-93a9-863717711782,SHINHAN LIFE 370 상품의 특약은 무엇인가?,"['소액암진단특약(무배당, 갱신형).']"
[['3df0007b-1a79-40f9-91f9-b9458d5bd08a']],342d4a1f-d882-483d-97f8-fb1e8e4d6019,특약보험가입금액의 100%를 지급받을 수 있는 경우는 언제인가요?,['최초계약의 계약일부터 1년 이상 경과한 경우에 특약보험가입금액의 100%를 지급받을 수 있습니다.']
[['8fc937c2-fe26-487f-add1-329ec6ec9769']],63be49d8-e465-46ce-8315-a48b67253d8e,간편진심을품은3대질병보장특약(무배당)의 중환자실입원급여금은 얼마인가요?,"['1회 입원당 1만원, 중환자실입원급여금은 입원당 60일 한도가 있습니다.']"
[['052d8fb1-3503-4e3d-96c9-dc3aeac0bce5']],c00bab1b-2bcb-40bd-8766-a0de4cc511bc,신한간편가입큐브종합건강보장보험의 보험요율은 어떻게 계산되는가?,['보험가격지수를 계산할 때 할증지수를 적용하여 계산합니다.']
[['c7103edb-cac6-4005-b1dd-09d2eaf0cfe7']],4168c151-60ea-479f-9f0d-ba8d8baf55d9,신한간편가입큐브종합건강보장보험 무배당 상품은 해약환급금이 지급되는 형태인가요?,"['아닙니다, 신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)은 해약환급금을 미지급하는 형태입니다.']"
[['a43934b2-8ee7-41e2-8989-3a635750085b']],cb4accdc-b26c-4799-b23c-c47815babd74,"신한라이프의 (간편)표적항암약물허가치료특약(무배당, 갱신형) 상품은 어떠한 특약인가요?","['(간편)표적항암약물허가치료특약(무배당, 갱신형).']"
[['91a0c63a-0477-461c-ba79-8a1fb3ed9b3b']],2fd1e328-e6a6-4294-8f36-72b3b97f4a69,"신한라이프의 허혈심장질환진단특약(무배당, 갱신형)의 보험종목의 명칭은 무엇인가?",['기본.']
[['ac25e22b-f068-4d81-a09e-4f2c731b10ef']],e32494c1-2e59-4156-8cb0-17e232ee7195,특약의 피보험자가 특약보험기간 중 사망하거나 이 특약의 보험금 지급사유가 더 이상 발생할 수 없는 경우에는 어떻게 될까요?,"['이 특약은 그때부터 효력이 없어지며, 피보험자의 사망으로 이 특약이 소멸하는 경우에는 계약자적립액 등을 지급하지 않습니다.']"
[['9dd38632-3da9-453e-b92d-e40902e20394']],5cd7e9e8-0604-4f02-a90f-a8ea7946f844,"신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)의 보험기간은 어떻게 되는가?",['보험기간은 1년 단위 계약으로 1년부터 80세까지 계약이 가능합니다.']
[['554acfd4-e9b8-4eb9-916c-c8c576fca2e9']],147a4cb6-3e9b-4cf9-94bb-aeb07b08cfb7,통신판매채널이 대면영업을 병행하지 않는 것은 무엇을 의미하는가?,['통신판매채널은 대면영업을 병행하지 않는 아웃바운드TM 및 인바운드TM을 의미한다.']
[['29f67029-be14-41ef-b03b-cbe9086cb3ec']],ffd0384a-037b-49d4-b139-571dce39ff58,"간편요양병원암입원특약(무배당, 갱신형)의 암직접치료입원급여금은 어떻게 지급되는가?","['암직접치료입원급여금 (요양병원 제외 입원일수 1일당) 일당 지급되며, 입원일수에 따라 금액이 다르다.']"
[['a0139900-234f-471c-9090-9b2fecf1345d']],366c7536-9048-45fd-8e22-f18154519def,무효로 되는 경우에 대한 조항은 어떻게 되어 있는가?,['가입한 일반심사보험에 대한 보험료 누계액에서 감액 등으로 회사가 실제 지급한 금액을 차감한 금액을 계약자에게 돌려주는 조항이 있다.']
[['30bab013-af54-4691-96cc-76d839a7c6c2']],ee36a329-9cf7-4e04-b195-75140ce5ab63,"어떤 경우에 (간편)암주요치료특약(무배당, 갱신형)과 (간편)종합병원암주요치료플러스특약(무배당, 갱신형)을 동시에 가입할 수 있는가?",['가입갱신형과 동시에 가입할 수 있는 경우에 가능하다.']
[['943fb32e-3acf-41d8-b55f-e50ed30ff166']],64935af7-d21d-499f-9025-8a7c051739c7,특약의 피보험자가 특약보험기간 중 사망하거나 보험금 지급사유가 더 이상 발생할 수 없는 경우에는 어떻게 되는가?,"['특약은 그때부터 효력이 없어지며, 회사가 적립한 계약자적립액을 계약자에게 지급합니다.']"
[['dc662620-75de-4ff3-91ef-6a9f0d9705da']],81a34520-5411-4bd2-8938-29ab41d40cda,"(간편)암직접치료상급종합병원통원특약(무배당, 갱신형) 887 상품은 어느 보험사의 것인가?",['신한생명.']
[['cc81bb7b-c475-4f50-9a33-7aec3124b1df']],0c15e039-52c3-4450-830c-f474b118f6a0,산출시 적용한 보험료 산출시 적용한 이율이란 무엇인가요?,['보험료를 납입하는 시점과 보험금 발생하므로 기간동안 기대되는 보험료를 시차가 발생하므로 이 보험금 지급사이에는.']
[['75e26e35-58d6-42b7-bd52-04aae716066b']],856870ad-4ca5-4db3-b153-01872592603c,"해당 특약은 그때부터 효력이 없어진다고 하는데, 어떤 특약인가요?",['간편 재해사망특약 무배당 (해약환급금 미지급형).']
[['4b01f940-a2b0-4327-92f2-5fe70060d66d']],b237545c-5ba5-4738-a027-6f400cd794bf,"간편 암주요치료특약(무배당, 갱신형)은 어떤 암에 대해 주요치료 보장을 제공하는가?",['암 대장점막내암 및 비침습방광암 주요치료를 보장합니다.']
[['b2f38780-d49d-4b01-9305-99f7bcaf955e']],91492297-5a0a-4056-982f-41866775993f,암 주요치료비 본인부담금 총액이란 무엇을 의미하는가?,['종합병원에서 암 주요치료를 받은 날이 동일한 연간 암종류에 해당하는 치료로 인하여 발생한 본인부담금을 합산한 금액을 말한다.']
[['223c0df5-00fb-4b78-bc80-77179028b73e']],92868644-8a82-45db-8a67-77d5638196a6,신한라이프의 2212152200000003501 상품은 어떤 특약을 포함하고 있는가?,"['해당 상품은 (간편)일반암진단특약Plus(무배당, 해약환급금 미지급형)을 포함하고 있다.']"
[['668ec1e8-10d1-4bca-bf43-952bd1f317fa']],b8c0d707-eb81-4d6f-b503-704c4ad28a73,"암직접치료상급종합병원통원특약(무배당, 갱신형) 상품의 보험사는 무엇인가?",['신한생명.']
[['32425abf-4a36-4e72-a02e-6014258702a4']],b58a5d78-9643-4ba7-b797-53a88ac3f586,간편 첫날부터입원특약 무배당 해약환급금 미지급형에 해당하는 선택특약은 무엇인가?,['미지급형입니다.']
[['3f975d6e-e88a-4b4f-86fd-7ed61ad016c1']],4ed42e52-ba71-4097-97b0-b0094c5d7a4d,"보험가입자가 입원후 갱신을 한 경우, 지급일수는 어떻게 계산되는가?",['갱신 전후에 계속되는 총 입원일을 기준으로 1회 입원당 계산됩니다.']
[['94adaaf3-2851-4ef8-9842-bf8185c3714d']],d80bd3e6-88b6-4f32-8514-12465ad2128c,삼성생명 255 상품의 특약은 무엇인가?,"['(간편)[30일한도형]첫날부터입원특약(무배당, 갱신형).']"
[['eb27ffc6-fe78-4336-9c95-dd017b065fe3']],5788d87e-22a4-4410-9f60-75ef4677dab0,"깁스치료특약(무배당, 해약환급금 미지급형)의 경우, 어떤 상황에서 보험금을 지급하는가?","['깁스치료특약(무배당, 해약환급금 미지급형)의 경우, 특약보험기간 중 피보험자가 깁스치료를 받은 경우에 특약금을 지급합니다.']"
[['86fc53c3-0c21-4c80-9996-b8db74891d7a']],6eecf319-c62a-43fe-a1ba-d1a27feadca3,보험료는 보험사고가 발생할 위험률이 낮을수록 어떻게 변화하나요?,['위험률이 낮을수록 보험료는 내려갑니다.']
[['9a0ed7ee-0b41-4837-b0cb-4e726e5f7fa8']],c826a375-4e8e-482a-9bc9-59400ea56df3,전자서명을 포함하여 계약을 체결하는 경우에 발생할 수 있는 분쟁은 어떻게 처리되나요?,['분쟁에서 담당FC가 확인하고 보험계약자에게 설명하게 됩니다.']
[['ebe80bf1-4629-43a0-bb30-de07e72d7f3e']],10ebf997-84a1-4134-9bc8-ffb6510aa88b,대상포진 진단급여금은 최초에 얼마씩 지급되는가?,['최초1회에 100만원이 지급됩니다.']
[['65142f35-aea8-450f-8fd1-68b4e05274e6']],14ff72de-53ee-4a5a-a6e8-e05d7921fd11,SHINHAN LIFE 142의 특약은 무엇인가?,"['(간편)[180일한도형]첫날부터입원특약(무배당, 갱신형)']"
[['fc218b27-860e-4de3-86fd-cd5af28e5c74']],260b8a53-7190-452b-ad04-3489c1bde96a,"""피보험자 사망시 계약자적립액 미지급형 상품"" 상품의 특징은 무엇인가?","['피보험자가 사망한 경우 계약자적립액이 미지급되는 상품으로, 계약자 확인서를 통해 가입할 수 있습니다.']"
[['23df307b-786c-4f3a-8064-a06d48bc0266']],d89bd6d4-fe4f-432c-9e56-96c441cfa3df,오렌지 큐브또는 미지급형 종합건강상해보험의 가입 조건은 무엇인가요?,"['가입자 또는 피보험자의 가족으로서 가족관계등록부상 또는 주민등록부상에 해당하는 배우자, 부모, 자녀를 말하며, 계약일 이후에 가입한 경우에 해당합니다.']"
[['4d9a83e6-d1d1-4aa5-a4a4-ccaf825952cf']],47471122-24c5-41a8-966e-f9913cda2955,신한생명 730 상품의 특약 내용은 무엇인가?,"['(간편)뇌졸중진단특약(무배당, 해약환급금 미지급형).']"
[['9134d6ad-cbdd-4e1e-aee0-b12cbbcfdccd']],c94a72b4-174e-43cc-b2bd-ae49d216ae41,신한간편가입큐브종합건강보장보험의 특약 중 하나는 무엇인가?,['첫날부터 상급종합병원입원특약.']
[['7f7ef35d-4ce6-441a-b90e-8ac9f0e77775']],d8e75e9b-91ca-4f96-99b7-931a18f926b9,최초계약의 계약일로부터 1년 미만에 암 입원급여금 지급사유가 발생하고 계속 입원 중인 경우에는 언제부터 삭감하지 않는가?,['최초계약의 계약일로부터 1년 이상이 된 날부터 삭감하지 않습니다.']
[['fb368988-aae7-4ed2-a555-ad31a443bb4f']],06dd01a5-d553-43f6-9d9d-0a0839921779,간편 급성심근경색증진단특약 무배당 해약환급금 미지급형에서 급성심근경색증 진단급여금이 지급되는 경우는 언제인가요?,"['특약보험가입금액의 100%인데, 최초 1회의 급성심근경색증 진단확정되었을 때에만 지급됩니다.']"
[['13456960-d980-43b2-b722-a04a81780247']],c2a9df41-7075-4f57-bdb1-87b919810447,간편 간병인사용입원특약(무배당)의 보장내용은 무엇인가?,"['간병인사용입원(요양병원 제외)급여금으로, 1회 입원당 사용일수 180일 한도 내에서 간병인 사용금액이 1일당 7만원 이상인 경우 1만원씩 지급되며, 간병인 사용일수가 만원 미만인 경우 7만원씩 지급됩니다.']"
[['8b19c5e6-44bc-4089-9dc7-79e37572cb98']],ba2dd825-dcd4-4cde-ac8a-107962823aca,"한화생명 헬로미리숲건강보험(무배당, 일시납)의 가입나이는 어떻게 되는가?",['만 20세 이상 ~ 만 64세 이하까지 가능합니다.']
[['1625b4ba-bcc6-4636-807c-e16ba1f153f6']],322bc533-540e-4611-a637-999f6c1a4f9a,계약일로부터 1년이 될 때까지의 기간 동안에는 어떤 경우에 보험금이 지급되지 않는가?,['1년이 되는 시점의 계약해당일의 전날까지 전날까지.']
[['d68dbfa4-97b4-46f0-96db-fba554d3a34b']],9ee3fc98-a885-4158-84fb-144bec78efeb,보험료를 언제 납부할 수 있는가?,['납 입력 가능 납입기간과 납입간격이 상품 요약서 상 안내.']
[['2d1b0c9e-6675-40e3-a4dc-d24a3ef8c3e6']],d706da70-e5a2-40f9-8af0-4305eb75102d,환급률이란 무엇을 의미하는가?,['경과기간동안 이미 납입하신 보험료 대비 환급률을 의미한다.']
[['8746989b-5b0e-4297-b957-8255206d89f8']],d788bd30-59cb-402e-8a1b-360142c64a07,"내암 ""비침습방광암""과 ""기타피부암""을 포함하는 암 종류는 무엇인가?",['내암.']
[['9532333a-9234-4fb9-aa6d-1bb123d748ed']],654303f8-3ac0-4e7f-acf7-6fe58a722097,보험가입자가 보험계약을 해지하거나 보장을 제한할 수 없는 경우는 무엇인가?,"['중요한 사항으로 회사가 알았다면 보험계약의 청약을 거절하거나 보험가입금액 한도 제한, 일부 보장에 영향을 미치는 경우.']"
[['4935168a-fd90-4368-bc3b-c5d34747594e']],bc6ff35a-545e-435f-8add-aaf97e78c735,상기 문장에 등장하는 보험상품의 특약은 무엇인가?,['(간편)카티(CAR-T)항암약물허가치료특약.']
[['46539172-7ec9-4d8a-ad87-947efeba1156']],18eadcb9-ba20-455c-abea-a5b7011b004c,신한생명 976 상품에는 어떤 특약이 포함되어 있는가?,"['(간편)일반암생활비보장특약(무배당, 갱신형).']"
[['8ddda452-245a-4b05-a31b-741f8cfed0ac']],b2455f35-9bce-4888-90a2-5542aeb422d4,계약일부터 1년이 되는 시점의 계약해당일의 전날까지 전날까지시점의미만년이계약해당일의※ 1년되는계약일부터※에 해당하는 내용은 무엇인가?,"['보험료 반환율이 특약 사항에 따라 상이하며, 최저 반환율은 주의 부모돌봄ET팀등급을 받은 상품을 통해 적용됩니다.']"
[['9fe126fd-feda-456e-a7a7-b75280d33206']],8a479a3c-7dea-480b-95f6-124de128627f,특약보험기간 중 피보험자가 사망한 경우에는 어떤 일이 벌어지나요?,"['특약은 그때부터 더 이상 효력이 없지만, 적립한 사망당시의 계약자적립액을 계약자에게 지급합니다.']"
[['55e46bdf-2358-451a-ab06-4c662bdd3126']],c4996c0a-f461-43ee-bf70-d3d8ee10e074,SHINHAN LIFE 186 상품의 특약에 포함된 내용은 무엇인가?,"['(간편)[3~100%장해형]재해장해특약(무배당, 해약환급금 미지급형).']"
[['9beb1cd9-b450-440d-a65f-ecc4fd64c9ee']],da0cdb09-9ea2-4086-9bb9-727611a9b56a,지급형 상품은 어떠한 내용을 말하는 것인가?,['사망시 계약자적립액 지급형 상품을 말합니다.']
[['f1c0e5d5-f688-4405-bd5f-4ce0865b1abe']],04ff9d88-7471-4ec2-bc88-4a5e9540f9bb,보험료의 납입면제사유가 발생했을 때 어떤 조치가 취해지나요?,['해당 보험금을 지급하거나 보험료의 납입을 면제합니다.']
[['b5add8cb-decd-4660-8641-0615a009f2b8']],fce6a50e-7618-4b30-a00a-9e7991546d39,SHINHAN LIFE 1156의 특약 내용은 무엇인가?,"['(간편)첫날부터 상급종합병원입원특약(무배당, 갱신형).']"
[['70b7d87a-f596-4649-abb6-47817b0b1284']],2bbd9128-7272-41ed-8920-92c59998bc88,간편 기본 뇌혈관질환진단특약은 어떤 형태의 상품인가요?,['갱신형 (선택특약) 선택특약.']
[['6fba1e07-bdab-420b-83b0-283bbc1687ce']],f0c859cc-a13a-4260-9cd8-2dfeaac09e3b,"1-5종수술특약(무배당, 갱신형)의 보장계약 종류는 몇 가지인가?",['총 4가지 종류가 있습니다.']
[['899a6a34-9717-4510-8d6c-7c1a33ff75ec']],fe6b1528-06fa-4c3f-9494-f9f56f63295a,"""암보장개시일""은 어떻게 계산되는가?",['최초계약의 계약일부터 그날을 포함하여 90일이 최초계약의 지난날의 그날을 포함하여 암보장개시일은 계약일부터 날로부활(효력회복)일부터 일부터 최초계약 및 갱신계약의 부활 효력회복 경우 갱신일로 합니다.']
[['c239894c-4982-4a70-b6dc-525f55633fb2']],4d4593b6-a87c-4021-82ba-6924d2bece20,최근 3년 이내에 질병이나 사고로 인하여 다음과 같은 의료 행위를 받은 사실이 있습니까?,['아니오.']
[['5e2e9239-471f-4c18-b7ce-c439cc164530']],6a23896f-0758-4d4a-82ee-d5264f8524e6,"1-5종수술특약(무배당, 갱신형)의 보험료는 얼마인가?",['519.']
[['1ab555f3-1e23-4546-be48-81f64b6bccfb']],18ca7493-f0aa-429d-8fe8-cf49e00dffe7,특약보험기간 중 피보험자가 사망한 경우에는 어떤 금액을 계약자에게 지급하나요?,['계약자적립액을 지급합니다.']
[['917d5570-5baa-4f9b-a92c-f1f80b63fb9d']],01effeee-d34d-4053-9d64-120dac3f01d1,"암보장특약의 ""암""은 어떤 질병을 말하는가?","['이 특약의 ""암""은 「기타피부암, 갑상선암, 대장점막내암, 비침습방광암」을 제외한 질병을 말합니다.']"
[['27dbddf9-0a2e-44cb-bd94-24420893c37e']],9f0b356b-bba8-45a0-ae57-fd7046304b24,입원급여금의 지급일수는 어떻게 계산되는가?,['입원이 계속되는 경우에는 총 입원일을 기준으로 1회 입원당 최고한도로 180일을 계산하여 지급됩니다.']
[['a29b2d76-a1f2-45be-acb4-db978ffec226']],b5007ad7-cd01-4e40-8648-53075c1fd30c,"간호간병통합서비스사용입원특약(무배당, 무배당 간편 간호간병통합서비스사용입원특약 갱신형갱신형)의 가입금액은 얼마를 기준으로 하나요?",['100만원을 기준으로 합니다.']
[['b8543cd6-093b-4614-b629-414640c19f99']],5478d3f7-b761-4309-a3d5-141c7ee898a6,"보험기간이 1년 이상 10년 미만일 때, 계약일부터 몇 년이 지나면 보험이 시작되는가?",['계약일부터 1년이 지나면 보험이 시작됩니다.']
